,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,cohort,age,Segment,ResponseTxt,BiggerPurchases
1730,8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-03-01,50,Wines,Nao aceito,NumWebVisitsMonth
1731,10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,2012-12-01,53,FishProducts,Nao aceito,NumWebVisitsMonth
1732,4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,2013-04-01,58,GoldProds,Nao aceito,NumWebVisitsMonth
1733,10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,2014-03-01,48,MeatProducts,Nao aceito,NumStorePurchases
1734,2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,2013-05-01,55,Wines,Nao aceito,NumStorePurchases
1735,10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,2013-02-01,59,Wines,Nao aceito,NumCatalogPurchases
1736,7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,2014-04-01,47,Wines,Nao aceito,NumWebPurchases
1737,5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,2013-11-01,50,Wines,Nao aceito,NumStorePurchases
1738,10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,2014-05-01,55,Wines,Nao aceito,NumWebVisitsMonth
1739,1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-12-01,42,Wines,Nao aceito,NumWebVisitsMonth
1740,48,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,2014-04-01,50,Wines,Nao aceito,NumWebVisitsMonth
1741,7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,2013-04-01,30,Wines,Nao aceito,NumWebVisitsMonth
1742,263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,2014-05-01,69,Wines,Aceito,NumWebVisitsMonth
1743,10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,2013-01-01,66,MeatProducts,Aceito,NumStorePurchases
1744,9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,2013-01-01,44,Wines,Nao aceito,NumWebPurchases
1745,9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,2012-10-01,60,MeatProducts,Nao aceito,NumCatalogPurchases
1746,10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2012-11-01,65,GoldProds,Nao aceito,NumWebVisitsMonth
1747,7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,2013-09-01,67,Wines,Nao aceito,NumStorePurchases
1748,5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,2013-05-01,44,Wines,Nao aceito,NumStorePurchases
1749,737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,2013-03-01,64,Wines,Nao aceito,NumStorePurchases
1750,3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,2012-10-01,51,Wines,Aceito,NumWebPurchases
1751,7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,2012-09-01,38,MeatProducts,Nao aceito,NumWebVisitsMonth
1752,3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014-02-01,34,FishProducts,Nao aceito,NumWebVisitsMonth
1753,5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,2013-02-01,64,Wines,Aceito,NumWebVisitsMonth
1754,2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,2012-12-01,41,Wines,Nao aceito,NumWebVisitsMonth
1755,5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,2013-03-01,34,Fruits,Nao aceito,NumDealsPurchases
1756,3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2013-11-01,45,Wines,Nao aceito,NumWebVisitsMonth
1757,3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,2013-08-01,42,Wines,Aceito,NumWebVisitsMonth
1758,5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2014-05-01,59,Wines,Nao aceito,NumStorePurchases
1759,5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,2013-05-01,41,MeatProducts,Nao aceito,NumWebPurchases
1760,2118,1964,2n Cycle,Married,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,2013-09-01,49,Wines,Nao aceito,NumStorePurchases
1761,8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-03-01,34,GoldProds,Nao aceito,NumWebVisitsMonth
1762,6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,2013-10-01,38,Wines,Nao aceito,NumStorePurchases
1763,2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,2013-08-01,36,Wines,Nao aceito,NumWebPurchases
1764,4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2013-09-01,27,FishProducts,Nao aceito,NumWebVisitsMonth
1765,9167,1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,2013-03-01,57,Wines,Nao aceito,NumStorePurchases
1766,10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2014-06-01,34,Wines,Nao aceito,NumWebVisitsMonth
1767,2631,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,2013-05-01,31,MeatProducts,Nao aceito,NumCatalogPurchases
1768,8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-06-01,53,SweetProducts,Nao aceito,NumWebVisitsMonth
1769,5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,2013-10-01,38,Wines,Nao aceito,NumWebVisitsMonth
1770,5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,2012-09-01,38,Wines,Aceito,NumWebVisitsMonth
1771,7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,2013-04-01,67,Wines,Nao aceito,NumWebVisitsMonth
1772,8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,2012-10-01,27,MeatProducts,Nao aceito,NumStorePurchases
1773,8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,2013-06-01,61,MeatProducts,Nao aceito,NumCatalogPurchases
1774,2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2014-03-01,47,Wines,Nao aceito,NumWebVisitsMonth
1775,8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,2012-10-01,57,Wines,Aceito,NumWebVisitsMonth
1776,7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,2012-08-01,27,MeatProducts,Nao aceito,NumWebVisitsMonth
1777,164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,2012-10-01,35,Wines,Nao aceito,NumWebVisitsMonth
1778,10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,2013-08-01,40,Wines,Nao aceito,NumWebVisitsMonth
1779,2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,2013-08-01,29,FishProducts,Nao aceito,NumStorePurchases
1780,5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2012-12-01,33,GoldProds,Nao aceito,NumWebVisitsMonth
1781,5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,2014-02-01,38,Wines,Nao aceito,NumWebVisitsMonth
1782,9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,2012-10-01,44,Wines,Nao aceito,NumStorePurchases
1783,10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,2013-11-01,54,Wines,Nao aceito,NumWebPurchases
1784,7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,2013-01-01,42,Wines,Aceito,NumWebVisitsMonth
1785,9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,2012-11-01,45,Wines,Nao aceito,NumWebVisitsMonth
1786,2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,2012-09-01,39,Wines,Nao aceito,NumWebPurchases
1787,8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,2013-12-01,30,Wines,Nao aceito,NumWebVisitsMonth
1788,1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,2012-08-01,33,Wines,Nao aceito,NumDealsPurchases
1789,6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,2013-11-01,34,Wines,Nao aceito,NumStorePurchases
1790,1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2013-08-01,63,Wines,Nao aceito,NumWebVisitsMonth
1791,9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2014-04-01,51,Wines,Nao aceito,NumStorePurchases
1792,7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,2013-08-01,51,Wines,Nao aceito,NumStorePurchases
1793,1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,2014-02-01,38,Wines,Nao aceito,NumWebVisitsMonth
1794,9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,2013-07-01,61,Wines,Nao aceito,NumWebVisitsMonth
1795,10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2013-06-01,53,GoldProds,Nao aceito,NumWebVisitsMonth
1796,7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,2013-10-01,58,Wines,Nao aceito,NumStorePurchases
1797,2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,2014-04-01,37,MeatProducts,Nao aceito,NumWebVisitsMonth
1798,8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,2014-06-01,50,Wines,Nao aceito,NumWebPurchases
1799,762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,2014-05-01,33,Wines,Nao aceito,NumStorePurchases
1800,2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,2014-06-01,38,Wines,Nao aceito,NumStorePurchases
1801,6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,2012-10-01,38,Wines,Nao aceito,NumStorePurchases
1802,6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,2013-04-01,62,Wines,Nao aceito,NumWebVisitsMonth
1803,4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,2013-03-01,47,Wines,Aceito,NumDealsPurchases
1804,8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,2014-01-01,63,Wines,Nao aceito,NumWebVisitsMonth
1805,9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,2013-06-01,55,Wines,Nao aceito,NumStorePurchases
1806,6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,2013-12-01,47,GoldProds,Nao aceito,NumWebPurchases
1807,3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2013-06-01,49,Wines,Nao aceito,NumWebVisitsMonth
1808,1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,2014-04-01,58,MeatProducts,Aceito,NumCatalogPurchases
1809,1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,2012-11-01,38,Wines,Nao aceito,NumStorePurchases
1810,5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2012-10-01,46,Wines,Nao aceito,NumWebVisitsMonth
1811,269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,2012-11-01,49,Wines,Nao aceito,NumWebVisitsMonth
1812,8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,2014-06-01,45,Wines,Nao aceito,NumStorePurchases
1813,10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,2013-01-01,21,MeatProducts,Nao aceito,NumWebVisitsMonth
1814,10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,2013-02-01,59,Wines,Nao aceito,NumStorePurchases
1815,2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,2013-07-01,30,Wines,Nao aceito,NumWebVisitsMonth
1816,5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,2013-09-01,31,Wines,Nao aceito,NumWebPurchases
1817,10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,2013-07-01,62,Wines,Aceito,NumStorePurchases
1818,10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,2013-08-01,57,Wines,Nao aceito,NumStorePurchases
1819,8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2014-06-01,53,Wines,Nao aceito,NumWebVisitsMonth
1820,2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,2014-04-01,52,MeatProducts,Nao aceito,NumWebPurchases
1821,5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-10-01,42,Wines,Nao aceito,NumWebVisitsMonth
1822,8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2013-10-01,42,Wines,Nao aceito,NumWebVisitsMonth
1823,9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,2013-08-01,45,Wines,Nao aceito,NumStorePurchases
1824,1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,2012-09-01,34,Wines,Nao aceito,NumWebPurchases
1825,78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,2013-09-01,44,Wines,Nao aceito,NumWebVisitsMonth
1826,5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,2013-08-01,48,Wines,Nao aceito,NumStorePurchases
1827,5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,2013-02-01,27,MeatProducts,Aceito,NumCatalogPurchases
1828,4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,2013-05-01,55,MeatProducts,Nao aceito,NumCatalogPurchases
1829,1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,2013-05-01,38,GoldProds,Aceito,NumWebVisitsMonth
1830,6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,2013-10-01,26,Wines,Nao aceito,NumWebVisitsMonth
1831,9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2013-03-01,54,Wines,Nao aceito,NumWebVisitsMonth
1832,7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,2013-02-01,51,Wines,Nao aceito,NumStorePurchases
1833,5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2014-03-01,40,Wines,Nao aceito,NumWebVisitsMonth
1834,10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,2013-09-01,36,Wines,Aceito,NumStorePurchases
1835,7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2012-12-01,34,Wines,Nao aceito,NumWebVisitsMonth
1836,7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,2013-09-01,43,MeatProducts,Nao aceito,NumStorePurchases
1837,332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,2013-03-01,56,Wines,Nao aceito,NumStorePurchases
1838,9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,2012-08-01,57,Wines,Nao aceito,NumWebPurchases
1839,531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,2012-09-01,58,Wines,Aceito,NumDealsPurchases
1840,9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,2013-02-01,31,Wines,Nao aceito,NumWebVisitsMonth
1841,6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,2013-06-01,60,MeatProducts,Aceito,NumCatalogPurchases
1842,7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-04-01,46,MeatProducts,Nao aceito,NumWebVisitsMonth
1843,3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,2013-08-01,56,MeatProducts,Nao aceito,NumStorePurchases
1844,8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,2013-12-01,48,Wines,Nao aceito,NumWebVisitsMonth
1845,7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,2012-09-01,37,MeatProducts,Aceito,NumCatalogPurchases
1846,9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,2014-06-01,51,Wines,Nao aceito,NumWebVisitsMonth
1847,10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-07-01,23,MeatProducts,Nao aceito,NumWebVisitsMonth
1848,4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,2014-01-01,48,Wines,Nao aceito,NumWebPurchases
1849,5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2014-02-01,26,GoldProds,Nao aceito,NumWebVisitsMonth
1850,4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,2012-09-01,17,MeatProducts,Aceito,NumStorePurchases
1851,11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013-05-01,38,MeatProducts,Nao aceito,NumWebVisitsMonth
1852,1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,2012-10-01,34,MeatProducts,Nao aceito,NumStorePurchases
1853,9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,2013-01-01,52,MeatProducts,Aceito,NumCatalogPurchases
1854,10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,2013-09-01,29,Wines,Aceito,NumWebPurchases
1855,2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,2013-08-01,42,Wines,Nao aceito,NumWebPurchases
1856,6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,2012-11-01,61,Wines,Nao aceito,NumWebVisitsMonth
1857,5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,2013-07-01,37,Wines,Nao aceito,NumWebVisitsMonth
1858,9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,2013-01-01,41,Wines,Nao aceito,NumStorePurchases
